ce96c2718b567977fcedc548cf6d58cfee2e1a25,
Test=badarg, Iter=0, ExecCount=5, Mean=372150277.6, Standard Deviation=4383898.376769847
Test=reparent, Iter=0, ExecCount=5, Mean=954619314, Standard Deviation=11080449.130869538
Test=twochildren, Iter=0, ExecCount=5, Mean=664038053.2, Standard Deviation=20349678.533230092
Test=forkfork, Iter=0, ExecCount=5, Mean=754883279.6, Standard Deviation=2357110.7685107416
Test=forkforkfork, Iter=0, ExecCount=5, Mean=2483091697.6, Standard Deviation=7035386.547483109
Test=argptest, Iter=0, ExecCount=5, Mean=10078859.2, Standard Deviation=1797624.6532356804
Test=createdelete, Iter=0, ExecCount=5, Mean=3944322647.6, Standard Deviation=87739367.46500693
Test=linkunlink, Iter=0, ExecCount=5, Mean=858038672.8, Standard Deviation=6144861.834571157
Test=linktest, Iter=0, ExecCount=5, Mean=302937337.2, Standard Deviation=6159975.454923964
Test=unlinkread, Iter=0, ExecCount=5, Mean=228878943.8, Standard Deviation=5964079.456312408
Test=concreate, Iter=0, ExecCount=5, Mean=668303828.4, Standard Deviation=267148631.35974157
Test=subdir, Iter=0, ExecCount=5, Mean=797860548.2, Standard Deviation=6511248.233156773
Test=fourfiles, Iter=0, ExecCount=5, Mean=654117205.8, Standard Deviation=29765077.874829434
Test=sharedfd, Iter=0, ExecCount=5, Mean=1355024160.2, Standard Deviation=9377414.847037066
Test=dirtest, Iter=0, ExecCount=5, Mean=131725439, Standard Deviation=2252364.611257356
Test=exectest, Iter=0, ExecCount=5, Mean=176796804, Standard Deviation=1731801.7704721577
Test=bigargtest, Iter=0, ExecCount=5, Mean=140704776.6, Standard Deviation=1262762.1401405334
Test=bigwrite, Iter=0, ExecCount=5, Mean=4087425771.6, Standard Deviation=74166226.9612018
Test=bsstest, Iter=0, ExecCount=5, Mean=25939197.8, Standard Deviation=10244260.450787295
Test=sbrkbasic, Iter=0, ExecCount=5, Mean=2204982699, Standard Deviation=151149056.99009004
Test=sbrkmuch, Iter=0, ExecCount=5, Mean=1571543720.2, Standard Deviation=6361430.0110547235
Test=kernmem, Iter=0, ExecCount=5, Mean=258235750.2, Standard Deviation=31960214.296216346
Test=sbrkfail, Iter=0, ExecCount=5, Mean=2895207776, Standard Deviation=18404331.095796827
Test=sbrkarg, Iter=0, ExecCount=5, Mean=131166591, Standard Deviation=15439906.342354897
Test=validatetest, Iter=0, ExecCount=5, Mean=404291970, Standard Deviation=5416966.011515164
Test=stacktest, Iter=0, ExecCount=5, Mean=15181603.2, Standard Deviation=1815235.254818697
Test=opentest, Iter=0, ExecCount=5, Mean=32434932.6, Standard Deviation=1212091.913218548
Test=writetest, Iter=0, ExecCount=5, Mean=1235426655.2, Standard Deviation=36526064.23609307
Test=writebig, Iter=0, ExecCount=5, Mean=2266426874.8, Standard Deviation=42004915.31433837
Test=createtest, Iter=0, ExecCount=5, Mean=1714868311.8, Standard Deviation=148328261.6485989
Test=openiput, Iter=0, ExecCount=5, Mean=324393689, Standard Deviation=85048883.6001725
Test=exitiput, Iter=0, ExecCount=5, Mean=136882010.6, Standard Deviation=2207249.5181183754
Test=iput, Iter=0, ExecCount=5, Mean=133031753.6, Standard Deviation=2789252.7558783195
Test=mem, Iter=0, ExecCount=5, Mean=4030007987.6, Standard Deviation=21096795.16748186
Test=pipe1, Iter=0, ExecCount=5, Mean=22546912, Standard Deviation=1034762.1109305752
Test=killstatus, Iter=0, ExecCount=5, Mean=2495143480.6, Standard Deviation=149800298.04611537
Test=preempt, Iter=0, ExecCount=5, Mean=584787701, Standard Deviation=195567538.02497128
Test=exitwait, Iter=0, ExecCount=5, Mean=255169819.2, Standard Deviation=2243782.1416237587
Test=rmdot, Iter=0, ExecCount=5, Mean=149901444.8, Standard Deviation=4210979.804826033
Test=fourteen, Iter=0, ExecCount=5, Mean=303795137.8, Standard Deviation=4525993.307729222
Test=bigfile, Iter=0, ExecCount=5, Mean=275433313.2, Standard Deviation=8409303.483221736
Test=dirfile, Iter=0, ExecCount=5, Mean=188334358.6, Standard Deviation=4259189.934947584
Test=iref, Iter=0, ExecCount=5, Mean=3486446922.4, Standard Deviation=57191346.29900776
Test=forktest, Iter=0, ExecCount=5, Mean=157471060.2, Standard Deviation=1261863.6933855813
Test=bigdir, Iter=0, ExecCount=5, Mean=3025512441.4, Standard Deviation=1101714721.3557558
83ca003002cf2f6d9d425a3ece4de33e934b6123,
Test=manywrites, Iter=0, ExecCount=5, Mean=755528849, Standard Deviation=121562829.75424778
Test=execout, Iter=0, ExecCount=5, Mean=2041343987, Standard Deviation=75192975.06906067
Test=copyin, Iter=0, ExecCount=5, Mean=68591850.6, Standard Deviation=4743732.396656592
Test=copyout, Iter=0, ExecCount=5, Mean=11747722, Standard Deviation=1020243.6266708556
Test=copyinstr1, Iter=0, ExecCount=5, Mean=8081850.8, Standard Deviation=1205780.068436902
Test=copyinstr2, Iter=0, ExecCount=5, Mean=14621593.4, Standard Deviation=499155.56157304306
Test=copyinstr3, Iter=0, ExecCount=5, Mean=9332850.4, Standard Deviation=100763.48791501811
Test=rwsbrk, Iter=0, ExecCount=5, Mean=36254006, Standard Deviation=1775501.3004462994
Test=truncate1, Iter=0, ExecCount=5, Mean=55361864.2, Standard Deviation=3822141.665480062
Test=truncate2, Iter=0, ExecCount=5, Mean=46101519, Standard Deviation=1363367.2914466227
Test=truncate3, Iter=0, ExecCount=5, Mean=489237902, Standard Deviation=12926069.821511332
Test=reparent2, Iter=0, ExecCount=5, Mean=3269464788.8, Standard Deviation=19606206.332251344
Test=pgbug, Iter=0, ExecCount=5, Mean=7069175.6, Standard Deviation=1217320.3353225477
Test=sbrkbugs, Iter=0, ExecCount=5, Mean=22433507, Standard Deviation=439301.2407352158
Test=badarg, Iter=0, ExecCount=5, Mean=399715240.6, Standard Deviation=14689589.712741751
Test=reparent, Iter=0, ExecCount=5, Mean=954450179.6, Standard Deviation=7356812.313993052
Test=twochildren, Iter=0, ExecCount=5, Mean=632711596.2, Standard Deviation=5156377.999191603
Test=forkfork, Iter=0, ExecCount=5, Mean=762339334.6, Standard Deviation=3923324.804663042
Test=forkforkfork, Iter=0, ExecCount=5, Mean=2418278168.6, Standard Deviation=137217696.22667918
Test=argptest, Iter=0, ExecCount=5, Mean=8521033.4, Standard Deviation=1045718.5921034397
Test=createdelete, Iter=0, ExecCount=5, Mean=1158154486.2, Standard Deviation=70019006.32038684
Test=linkunlink, Iter=0, ExecCount=5, Mean=491340826.6, Standard Deviation=9797078.14149728
Test=linktest, Iter=0, ExecCount=5, Mean=79442899.8, Standard Deviation=1163802.8036732425
Test=unlinkread, Iter=0, ExecCount=5, Mean=79961721.2, Standard Deviation=3014971.2058847593
Test=concreate, Iter=0, ExecCount=5, Mean=3567243445, Standard Deviation=73258534.73038386
Test=subdir, Iter=0, ExecCount=5, Mean=225271510.4, Standard Deviation=9855019.666072326
Test=fourfiles, Iter=0, ExecCount=5, Mean=257820854.4, Standard Deviation=7781018.587143993
Test=sharedfd, Iter=0, ExecCount=5, Mean=795191346, Standard Deviation=50806530.28305684
Test=dirtest, Iter=0, ExecCount=5, Mean=46361318.2, Standard Deviation=615847.4948278186
Test=exectest, Iter=0, ExecCount=5, Mean=67599074, Standard Deviation=4977410.301950051
Test=bigargtest, Iter=0, ExecCount=5, Mean=51961016.6, Standard Deviation=2775288.816269633
Test=bigwrite, Iter=0, ExecCount=5, Mean=1945795604.8, Standard Deviation=46585947.217954054
Test=bsstest, Iter=0, ExecCount=5, Mean=8427268, Standard Deviation=626060.0648528063
Test=sbrkbasic, Iter=0, ExecCount=5, Mean=2163179699.4, Standard Deviation=15681743.05961749
Test=sbrkmuch, Iter=0, ExecCount=5, Mean=1606095704, Standard Deviation=13263512.302669305
Test=kernmem, Iter=0, ExecCount=5, Mean=251384852.4, Standard Deviation=24462945.051814944
Test=sbrkfail, Iter=0, ExecCount=5, Mean=3001453801.4, Standard Deviation=28404382.900863033
Test=sbrkarg, Iter=0, ExecCount=5, Mean=66966514.6, Standard Deviation=6200920.569880959
Test=validatetest, Iter=0, ExecCount=5, Mean=114002387.2, Standard Deviation=6010430.404040605
Test=stacktest, Iter=0, ExecCount=5, Mean=13961076.8, Standard Deviation=3025353.0075998898
Test=opentest, Iter=0, ExecCount=5, Mean=15993782.8, Standard Deviation=754975.6019777725
Test=writetest, Iter=0, ExecCount=5, Mean=1183311896.2, Standard Deviation=38840944.6266727
Test=writebig, Iter=0, ExecCount=5, Mean=2176715912.6, Standard Deviation=101698320.5513508
Test=createtest, Iter=0, ExecCount=5, Mean=1652002810.2, Standard Deviation=12642461.423353039
Test=openiput, Iter=0, ExecCount=5, Mean=316737649, Standard Deviation=100290645.04848696
Test=exitiput, Iter=0, ExecCount=5, Mean=50413891.2, Standard Deviation=1503737.7905860783
Test=iput, Iter=0, ExecCount=5, Mean=46857251.4, Standard Deviation=1374729.0669418466
Test=mem, Iter=0, ExecCount=5, Mean=4066984581.4, Standard Deviation=15297324.567721091
Test=pipe1, Iter=0, ExecCount=5, Mean=24462135.6, Standard Deviation=1365278.4196045143
Test=killstatus, Iter=0, ExecCount=5, Mean=2558550765.4, Standard Deviation=5489948.587076822
Test=preempt, Iter=0, ExecCount=5, Mean=655895477.6, Standard Deviation=160636256.11594418
Test=exitwait, Iter=0, ExecCount=5, Mean=251049676.8, Standard Deviation=953751.9492156754
Test=rmdot, Iter=0, ExecCount=5, Mean=56637261.6, Standard Deviation=6038847.901568172
Test=fourteen, Iter=0, ExecCount=5, Mean=109772310.4, Standard Deviation=4635499.589420789
Test=bigfile, Iter=0, ExecCount=5, Mean=181831764, Standard Deviation=6293007.105209401
Test=dirfile, Iter=0, ExecCount=5, Mean=61051465.2, Standard Deviation=2237936.7375486065
Test=iref, Iter=0, ExecCount=5, Mean=1663784942.2, Standard Deviation=68057635.74260545
Test=forktest, Iter=0, ExecCount=5, Mean=157647720.4, Standard Deviation=704135.3835256399
Test=bigdir, Iter=0, ExecCount=5, Mean=1363400588.4, Standard Deviation=1551724582.6939323
4689294c64c6083857b9885106c3a7245b5069cf,
Test=manywrites, Iter=0, ExecCount=5, Mean=1407278032.6, Standard Deviation=382112512.368244
Test=execout, Iter=0, ExecCount=5, Mean=2840669602, Standard Deviation=71948624.39393511
Test=copyin, Iter=0, ExecCount=5, Mean=72057736.8, Standard Deviation=6796076.573059099
Test=copyout, Iter=0, ExecCount=5, Mean=13312363.2, Standard Deviation=1270158.6838541867
Test=copyinstr1, Iter=0, ExecCount=5, Mean=9423367.2, Standard Deviation=2208207.822447131
Test=copyinstr2, Iter=0, ExecCount=5, Mean=15102430.6, Standard Deviation=2202338.6182085625
Test=copyinstr3, Iter=0, ExecCount=5, Mean=9518028, Standard Deviation=890370.4258922238
Test=rwsbrk, Iter=0, ExecCount=5, Mean=40428087, Standard Deviation=4228755.836387519
Test=truncate1, Iter=0, ExecCount=5, Mean=60157449, Standard Deviation=1991998.128773594
Test=truncate2, Iter=0, ExecCount=5, Mean=49544694.6, Standard Deviation=2223933.782369048
Test=truncate3, Iter=0, ExecCount=5, Mean=528498032.2, Standard Deviation=9396801.300673235
Test=reparent2, Iter=0, ExecCount=5, Mean=3510783310.2, Standard Deviation=35498158.877944656
Test=pgbug, Iter=0, ExecCount=5, Mean=6646776.2, Standard Deviation=1006632.1776685365
Test=sbrkbugs, Iter=0, ExecCount=5, Mean=22920486.2, Standard Deviation=1905759.2407546395
Test=badarg, Iter=0, ExecCount=5, Mean=485274136.8, Standard Deviation=10815724.480787206
Test=reparent, Iter=0, ExecCount=5, Mean=960791742.8, Standard Deviation=12956379.929769145
Test=twochildren, Iter=0, ExecCount=5, Mean=711795226, Standard Deviation=21180172.72645516
Test=forkfork, Iter=0, ExecCount=5, Mean=764457725.2, Standard Deviation=3786857.6386494515
Test=forkforkfork, Iter=0, ExecCount=5, Mean=2442236194, Standard Deviation=82451546.3724761
Test=argptest, Iter=0, ExecCount=5, Mean=8613614.8, Standard Deviation=640130.4026912798
Test=createdelete, Iter=0, ExecCount=5, Mean=1225048281, Standard Deviation=88309457.01382224
Test=linkunlink, Iter=0, ExecCount=5, Mean=506581393, Standard Deviation=12643169.667487679
Test=linktest, Iter=0, ExecCount=5, Mean=89834261, Standard Deviation=1265179.9079429377
Test=unlinkread, Iter=0, ExecCount=5, Mean=94355801.6, Standard Deviation=7014359.785521862
Test=concreate, Iter=0, ExecCount=5, Mean=3712991898.8, Standard Deviation=103829410.61237395
Test=subdir, Iter=0, ExecCount=5, Mean=238966046.6, Standard Deviation=7262999.140061032
Test=fourfiles, Iter=0, ExecCount=5, Mean=296618159, Standard Deviation=29228835.157964677
Test=sharedfd, Iter=0, ExecCount=5, Mean=827533638, Standard Deviation=35739111.146335974
Test=dirtest, Iter=0, ExecCount=5, Mean=48667210, Standard Deviation=2626732.471817886
Test=exectest, Iter=0, ExecCount=5, Mean=74356517.2, Standard Deviation=4054941.529089871
Test=bigargtest, Iter=0, ExecCount=5, Mean=55389540.2, Standard Deviation=2205154.00740293
Test=bigwrite, Iter=0, ExecCount=5, Mean=2154066236.8, Standard Deviation=76258490.12659419
Test=bsstest, Iter=0, ExecCount=5, Mean=9989489.4, Standard Deviation=1321759.4743016977
Test=sbrkbasic, Iter=0, ExecCount=5, Mean=2155548604.8, Standard Deviation=27778757.401796535
Test=sbrkmuch, Iter=0, ExecCount=5, Mean=1561292589, Standard Deviation=5478999.7373136915
Test=kernmem, Iter=0, ExecCount=5, Mean=258243564.6, Standard Deviation=27323044.692242928
Test=sbrkfail, Iter=0, ExecCount=5, Mean=2887702696, Standard Deviation=100754857.22265147
Test=sbrkarg, Iter=0, ExecCount=5, Mean=58986006.8, Standard Deviation=2110451.58015665
Test=validatetest, Iter=0, ExecCount=5, Mean=113391768.8, Standard Deviation=2258858.966891293
Test=stacktest, Iter=0, ExecCount=5, Mean=12164194, Standard Deviation=1158396.7365607086
Test=opentest, Iter=0, ExecCount=5, Mean=15562814.2, Standard Deviation=817977.7079916053
Test=writetest, Iter=0, ExecCount=5, Mean=928182177.6, Standard Deviation=35923855.17712204
Test=writebig, Iter=0, ExecCount=5, Mean=2017907798.2, Standard Deviation=145368059.12730914
Test=createtest, Iter=0, ExecCount=5, Mean=1763995838.4, Standard Deviation=17847456.6861068
Test=openiput, Iter=0, ExecCount=5, Mean=309290488.8, Standard Deviation=118571897.23439476
Test=exitiput, Iter=0, ExecCount=5, Mean=54347117, Standard Deviation=827053.0998258214
Test=iput, Iter=0, ExecCount=5, Mean=48740699.4, Standard Deviation=2017847.5707958716
Test=mem, Iter=0, ExecCount=5, Mean=4085411365.8, Standard Deviation=14525043.51504343
Test=pipe1, Iter=0, ExecCount=5, Mean=22744891.6, Standard Deviation=323070.22576569946
Test=killstatus, Iter=0, ExecCount=5, Mean=2532591913.2, Standard Deviation=64419494.51287101
Test=preempt, Iter=0, ExecCount=5, Mean=508428055.6, Standard Deviation=194520941.77087107
Test=exitwait, Iter=0, ExecCount=5, Mean=264511830.8, Standard Deviation=2595989.8777731587
Test=rmdot, Iter=0, ExecCount=5, Mean=58186296.2, Standard Deviation=1307050.0331799467
Test=fourteen, Iter=0, ExecCount=5, Mean=110923920.6, Standard Deviation=2724322.3590674433
Test=bigfile, Iter=0, ExecCount=5, Mean=191195487.2, Standard Deviation=5743854.444738628
Test=dirfile, Iter=0, ExecCount=5, Mean=66037984.8, Standard Deviation=738979.7235359033
Test=iref, Iter=0, ExecCount=5, Mean=1746865423, Standard Deviation=120241735.65143296
Test=forktest, Iter=0, ExecCount=5, Mean=160327896.8, Standard Deviation=1578931.8194341704
Test=bigdir, Iter=0, ExecCount=5, Mean=1882353677.4, Standard Deviation=720666819.2345061
ddbf4e147e4a6a0cde13e8a14c9ce00c3835e742,
Test=manywrites, Iter=0, ExecCount=5, Mean=920630989, Standard Deviation=370892012.26628065
Test=execout, Iter=0, ExecCount=5, Mean=2416994205.2, Standard Deviation=35980065.7804059
Test=copyin, Iter=0, ExecCount=5, Mean=60050704, Standard Deviation=4366830.3615015205
Test=copyout, Iter=0, ExecCount=5, Mean=12571356.8, Standard Deviation=762065.4722930308
Test=copyinstr1, Iter=0, ExecCount=5, Mean=8364227.4, Standard Deviation=935930.213246586
Test=copyinstr2, Iter=0, ExecCount=5, Mean=14341451.6, Standard Deviation=1177183.7388743951
Test=copyinstr3, Iter=0, ExecCount=5, Mean=11955662, Standard Deviation=727299.214425191
Test=rwsbrk, Iter=0, ExecCount=5, Mean=39051835, Standard Deviation=1858499.981871267
Test=truncate1, Iter=0, ExecCount=5, Mean=59926310, Standard Deviation=1455836.9507381313
Test=truncate2, Iter=0, ExecCount=5, Mean=48107281.6, Standard Deviation=3527115.8510926883
Test=truncate3, Iter=0, ExecCount=5, Mean=471232259, Standard Deviation=12753302.441985507
Test=reparent2, Iter=0, ExecCount=5, Mean=3363404407, Standard Deviation=19826497.039279833
Test=pgbug, Iter=0, ExecCount=5, Mean=6961379.8, Standard Deviation=980682.2962252862
Test=sbrkbugs, Iter=0, ExecCount=5, Mean=22065949, Standard Deviation=814812.8831274699
Test=badarg, Iter=0, ExecCount=5, Mean=459612328, Standard Deviation=26996307.853177894
Test=reparent, Iter=0, ExecCount=5, Mean=949193308.4, Standard Deviation=8286345.899731395
Test=twochildren, Iter=0, ExecCount=5, Mean=688023569.6, Standard Deviation=25268922.75386317
Test=forkfork, Iter=0, ExecCount=5, Mean=765556780.6, Standard Deviation=5559643.10410779
Test=forkforkfork, Iter=0, ExecCount=5, Mean=2427095727.4, Standard Deviation=118785622.92058563
Test=argptest, Iter=0, ExecCount=5, Mean=9304908, Standard Deviation=2136705.924216409
Test=createdelete, Iter=0, ExecCount=5, Mean=1248320097, Standard Deviation=88185204.00146128
Test=linkunlink, Iter=0, ExecCount=5, Mean=514690549.8, Standard Deviation=19471907.653621554
Test=linktest, Iter=0, ExecCount=5, Mean=88453110.2, Standard Deviation=3066237.6284348383
Test=unlinkread, Iter=0, ExecCount=5, Mean=82529854.2, Standard Deviation=2122502.0013628257
Test=concreate, Iter=0, ExecCount=5, Mean=3585901916, Standard Deviation=13610644.259803703
Test=subdir, Iter=0, ExecCount=5, Mean=220287129.4, Standard Deviation=6593027.7478148695
Test=fourfiles, Iter=0, ExecCount=5, Mean=293802658.8, Standard Deviation=26241854.94504761
Test=sharedfd, Iter=0, ExecCount=5, Mean=795143608.6, Standard Deviation=33902357.25458277
Test=dirtest, Iter=0, ExecCount=5, Mean=46169214.2, Standard Deviation=1815168.5510197668
Test=exectest, Iter=0, ExecCount=5, Mean=69527787.8, Standard Deviation=1605449.2557453194
Test=bigargtest, Iter=0, ExecCount=5, Mean=52708498, Standard Deviation=1650287.610521875
Test=bigwrite, Iter=0, ExecCount=5, Mean=1985273036, Standard Deviation=88941133.01920913
Test=bsstest, Iter=0, ExecCount=5, Mean=8906588.2, Standard Deviation=940026.4828496588
Test=sbrkbasic, Iter=0, ExecCount=5, Mean=2162160786, Standard Deviation=37106741.23063991
Test=sbrkmuch, Iter=0, ExecCount=5, Mean=1580065982, Standard Deviation=5452118.746830309
Test=kernmem, Iter=0, ExecCount=5, Mean=243603027.2, Standard Deviation=27972763.565975826
Test=sbrkfail, Iter=0, ExecCount=5, Mean=2940114838.8, Standard Deviation=81091168.13602568
Test=sbrkarg, Iter=0, ExecCount=5, Mean=61248482.8, Standard Deviation=4600879.458341818
Test=validatetest, Iter=0, ExecCount=5, Mean=110995212.2, Standard Deviation=1031969.8178782653
Test=stacktest, Iter=0, ExecCount=5, Mean=12597353, Standard Deviation=1900628.295178071
Test=opentest, Iter=0, ExecCount=5, Mean=14515196.2, Standard Deviation=1094266.7531912408
Test=writetest, Iter=0, ExecCount=5, Mean=986013081.4, Standard Deviation=51180782.08356415
Test=writebig, Iter=0, ExecCount=5, Mean=2085073032.4, Standard Deviation=76574854.98514345
Test=createtest, Iter=0, ExecCount=5, Mean=1668146480, Standard Deviation=34193706.62095359
Test=openiput, Iter=0, ExecCount=5, Mean=348394146, Standard Deviation=30943201.451672442
Test=exitiput, Iter=0, ExecCount=5, Mean=49691999, Standard Deviation=1096299.7465939687
Test=iput, Iter=0, ExecCount=5, Mean=45475775, Standard Deviation=1884089.6354420083
Test=mem, Iter=0, ExecCount=5, Mean=4060533165.2, Standard Deviation=47116775.416383535
Test=pipe1, Iter=0, ExecCount=5, Mean=22857090.4, Standard Deviation=338245.3422048854
Test=killstatus, Iter=0, ExecCount=5, Mean=2493937043.8, Standard Deviation=151082865.62115946
Test=preempt, Iter=0, ExecCount=5, Mean=583827432.6, Standard Deviation=201892584.95638543
Test=exitwait, Iter=0, ExecCount=5, Mean=260046419.2, Standard Deviation=5838291.191463022
Test=rmdot, Iter=0, ExecCount=5, Mean=54849806.4, Standard Deviation=4496533.002273785
Test=fourteen, Iter=0, ExecCount=5, Mean=109123582, Standard Deviation=2475748.8767325534
Test=bigfile, Iter=0, ExecCount=5, Mean=187486955, Standard Deviation=5346083.56337712
Test=dirfile, Iter=0, ExecCount=5, Mean=60134879, Standard Deviation=1433411.807087726
Test=iref, Iter=0, ExecCount=5, Mean=1698965334, Standard Deviation=29645333.651826877
Test=forktest, Iter=0, ExecCount=5, Mean=158333907.6, Standard Deviation=1678856.9558082665
Test=bigdir, Iter=0, ExecCount=5, Mean=1623732079.2, Standard Deviation=1942712544.198152
a910dcb7d250d39fbbc64b7385f912528c22066a,
Test=manywrites, Iter=0, ExecCount=5, Mean=2564115123.2, Standard Deviation=2221459381.0412097
Test=execout, Iter=0, ExecCount=5, Mean=2535180515.4, Standard Deviation=100478404.53914788
Test=copyin, Iter=0, ExecCount=5, Mean=56011813.6, Standard Deviation=2436232.322591238
Test=copyout, Iter=0, ExecCount=5, Mean=10555360, Standard Deviation=770353.6758392212
Test=copyinstr1, Iter=0, ExecCount=5, Mean=8118776.8, Standard Deviation=678521.6088045391
Test=copyinstr2, Iter=0, ExecCount=5, Mean=14353513.6, Standard Deviation=673821.8317350663
Test=copyinstr3, Iter=0, ExecCount=5, Mean=9888975.2, Standard Deviation=970129.7200275332
Test=rwsbrk, Iter=0, ExecCount=5, Mean=34811316.8, Standard Deviation=2641657.736429286
Test=truncate1, Iter=0, ExecCount=5, Mean=51798423.8, Standard Deviation=3985368.967639408
Test=truncate2, Iter=0, ExecCount=5, Mean=43193230.2, Standard Deviation=1765265.4388968532
Test=truncate3, Iter=0, ExecCount=5, Mean=438209144.8, Standard Deviation=11680463.186164353
Test=reparent2, Iter=0, ExecCount=5, Mean=3389589129.4, Standard Deviation=29095449.418916408
Test=pgbug, Iter=0, ExecCount=5, Mean=6656958.6, Standard Deviation=885384.238935729
Test=sbrkbugs, Iter=0, ExecCount=5, Mean=23717488.4, Standard Deviation=2489330.3678445937
Test=badarg, Iter=0, ExecCount=5, Mean=472302921, Standard Deviation=22651670.024596024
Test=reparent, Iter=0, ExecCount=5, Mean=982455901.4, Standard Deviation=17509596.104350448
Test=twochildren, Iter=0, ExecCount=5, Mean=742392279.8, Standard Deviation=10573334.435218943
Test=forkfork, Iter=0, ExecCount=5, Mean=774291674, Standard Deviation=1934132.043602375
Test=forkforkfork, Iter=0, ExecCount=5, Mean=2467560163.2, Standard Deviation=28330139.486510832
Test=argptest, Iter=0, ExecCount=5, Mean=9933826.6, Standard Deviation=951362.9996527613
Test=createdelete, Iter=0, ExecCount=5, Mean=1199389173.2, Standard Deviation=71496823.4906421
Test=linkunlink, Iter=0, ExecCount=5, Mean=498465161.8, Standard Deviation=17800949.002213538
Test=linktest, Iter=0, ExecCount=5, Mean=91495028.2, Standard Deviation=3362864.8728763545
Test=unlinkread, Iter=0, ExecCount=5, Mean=89114048.6, Standard Deviation=1693977.9156958628
Test=concreate, Iter=0, ExecCount=5, Mean=3546180780.6, Standard Deviation=52147574.16260126
Test=subdir, Iter=0, ExecCount=5, Mean=230334190.8, Standard Deviation=10405117.451533245
Test=fourfiles, Iter=0, ExecCount=5, Mean=267116571.6, Standard Deviation=12060412.755353495
Test=sharedfd, Iter=0, ExecCount=5, Mean=779874648.4, Standard Deviation=6474117.410900949
Test=dirtest, Iter=0, ExecCount=5, Mean=44876508.2, Standard Deviation=885330.7416176172
Test=exectest, Iter=0, ExecCount=5, Mean=69440689.8, Standard Deviation=4442784.38492492
Test=bigargtest, Iter=0, ExecCount=5, Mean=52024782.4, Standard Deviation=1240571.5528399802
Test=bigwrite, Iter=0, ExecCount=5, Mean=1916114249.2, Standard Deviation=42800556.57384476
Test=bsstest, Iter=0, ExecCount=5, Mean=9041283, Standard Deviation=159442.89584048578
Test=sbrkbasic, Iter=0, ExecCount=5, Mean=2176487504.2, Standard Deviation=12513137.426110616
Test=sbrkmuch, Iter=0, ExecCount=5, Mean=1609973407.6, Standard Deviation=13599220.123324731
Test=kernmem, Iter=0, ExecCount=5, Mean=263019258.2, Standard Deviation=39113745.16495298
Test=sbrkfail, Iter=0, ExecCount=5, Mean=2956692059.8, Standard Deviation=23330449.154340956
Test=sbrkarg, Iter=0, ExecCount=5, Mean=57807423.6, Standard Deviation=1175305.2019187612
Test=validatetest, Iter=0, ExecCount=5, Mean=105212970.6, Standard Deviation=1367871.3335878123
Test=stacktest, Iter=0, ExecCount=5, Mean=14389440.6, Standard Deviation=1869953.5264736663
Test=opentest, Iter=0, ExecCount=5, Mean=15608294.6, Standard Deviation=401214.8800372439
Test=writetest, Iter=0, ExecCount=5, Mean=1075749862.2, Standard Deviation=61660259.67451624
Test=writebig, Iter=0, ExecCount=5, Mean=2013170466.2, Standard Deviation=186228401.67445472
Test=createtest, Iter=0, ExecCount=5, Mean=1642648781, Standard Deviation=21607549.494311832
Test=openiput, Iter=0, ExecCount=5, Mean=311633499, Standard Deviation=115401653.74323574
Test=exitiput, Iter=0, ExecCount=5, Mean=50790743.6, Standard Deviation=1704024.7399908255
Test=iput, Iter=0, ExecCount=5, Mean=49449360.4, Standard Deviation=954548.5497549614
Test=mem, Iter=0, ExecCount=5, Mean=4111026983.8, Standard Deviation=23824412.519937817
Test=pipe1, Iter=0, ExecCount=5, Mean=22295075.2, Standard Deviation=780855.7862836773
Test=killstatus, Iter=0, ExecCount=5, Mean=2510915507.6, Standard Deviation=112883200.17893484
Test=preempt, Iter=0, ExecCount=5, Mean=508593926.6, Standard Deviation=197659606.51329803
Test=exitwait, Iter=0, ExecCount=5, Mean=255343304.8, Standard Deviation=1753192.491501347
Test=rmdot, Iter=0, ExecCount=5, Mean=53396439, Standard Deviation=1843853.05276356
Test=fourteen, Iter=0, ExecCount=5, Mean=103129670.8, Standard Deviation=2243102.4414214124
Test=bigfile, Iter=0, ExecCount=5, Mean=172281731, Standard Deviation=4825097.781437543
Test=dirfile, Iter=0, ExecCount=5, Mean=60574157.8, Standard Deviation=1749539.946795071
Test=iref, Iter=0, ExecCount=5, Mean=1684454881.2, Standard Deviation=116008139.19715282
Test=forktest, Iter=0, ExecCount=5, Mean=159116790.6, Standard Deviation=1807492.3130758537
Test=bigdir, Iter=0, ExecCount=5, Mean=3853829131.8, Standard Deviation=241131011.5494949
f27694b4cd966fcff53c557b3bc9cfee50ba701d,
Test=manywrites, Iter=0, ExecCount=5, Mean=1072754542.8, Standard Deviation=470813110.8616899
Test=execout, Iter=0, ExecCount=5, Mean=2735271505.6, Standard Deviation=232402801.86743322
Test=copyin, Iter=0, ExecCount=5, Mean=71816822.4, Standard Deviation=5583083.368913346
Test=copyout, Iter=0, ExecCount=5, Mean=12819412.2, Standard Deviation=1625395.162157406
Test=copyinstr1, Iter=0, ExecCount=5, Mean=8858673.2, Standard Deviation=327423.33759248134
Test=copyinstr2, Iter=0, ExecCount=5, Mean=15949360.6, Standard Deviation=481315.5473390611
